node,edge,role
7640,12982,3
7103,12983,2
6733,12983,3
7173,12984,2
60,12984,3
5731,12985,2
6454,12985,3
7443,12986,2
251,12986,3
7284,12987,2
765,12987,3
7641,12988,0
1388,12988,1
1389,12988,1
1390,12988,1
5731,12989,2
5737,12989,3
803,12990,2
195,12990,3
3700,12991,2
7563,12991,3
5731,12992,2
7642,12992,3
6575,12993,2
7485,12993,3
5731,12994,2
5737,12994,3
7443,12995,2
7643,12995,3
3498,12996,2
5493,12996,3
5731,12997,2
6819,12997,3
1062,12998,2
1478,12998,3
119,12999,2
7644,12999,3
4851,13000,2
7645,13000,3
805,13001,2
7646,13001,3
7284,13002,2
765,13002,3
105,13003,2
7647,13003,3
3498,13004,2
5493,13004,3
1349,13005,2
7648,13005,3
7284,13006,2
7649,13006,3
7018,13007,2
7650,13007,3
7651,13008,0
3881,13008,1
7652,13009,0
7653,13009,1
678,13009,1
7654,13010,2
1807,13010,3
7487,13011,2
4261,13011,3
1193,13012,2
7655,13012,3
7443,13013,2
7656,13013,3
975,13014,0
1005,13014,1
5731,13015,2
5737,13015,3
1193,13016,2
7657,13016,3
1469,13017,2
4641,13017,3
21,13018,2
4484,13018,3
3498,13019,2
5493,13019,3
15,13020,0
7658,13020,1
7659,13020,1
1484,13020,1
1175,13020,1
5234,13021,2
6916,13021,3
7660,13022,0
855,13022,1
1469,13023,2
6197,13023,3
855,13024,2
7661,13024,3
7626,13025,2
7627,13025,3
5731,13026,2
6454,13026,3
616,13027,2
551,13027,3
4235,13028,2
7180,13028,3
557,13029,2
5855,13029,3
415,13030,0
7662,13030,1
7663,13030,1
5296,13030,1
7664,13030,1
611,13030,1
7665,13030,1
975,13031,2
982,13031,3
3498,13032,2
5493,13032,3
7443,13033,2
7666,13033,3
6850,13034,2
4799,13034,3
5731,13035,2
6454,13035,3
7284,13036,2
7667,13036,3
1193,13037,2
7668,13037,3
119,13038,2
7669,13038,3
7670,13039,0
248,13039,1
5731,13040,2
6454,13040,3
1693,13041,2
486,13041,3
7103,13042,2
6425,13042,3
7671,13043,2
7672,13043,3
2867,13044,2
968,13044,3
5731,13045,2
6454,13045,3
119,13046,2
7673,13046,3
7284,13047,2
2197,13047,3
5731,13048,2
6454,13048,3
7674,13049,0
810,13049,1
2430,13049,1
2253,13049,1
3620,13049,1
692,13049,1
2432,13049,1
2431,13049,1
351,13049,1
7675,13050,0
100,13050,1
7284,13051,2
2303,13051,3
5731,13052,2
6454,13052,3
4851,13053,2
7655,13053,3
119,13054,2
7676,13054,3
7671,13055,0
7677,13055,1
7672,13055,1
7678,13055,1
7679,13055,1
616,13056,2
551,13056,3
1469,13057,2
1545,13057,3
7680,13058,2
7681,13058,3
7173,13059,2
1020,13059,3
321,13060,0
322,13060,1
1349,13061,2
2145,13061,3
325,13062,0
7682,13062,1
7683,13063,2
910,13063,3
119,13064,2
2128,13064,3
3498,13065,2
5493,13065,3
7680,13066,2
7684,13066,3
7284,13067,2
899,13067,3
7685,13068,2
7686,13068,3
2330,13069,2
7687,13069,3
5731,13070,2
6006,13070,3
7680,13071,2
7688,13071,3
2759,13072,2
3352,13072,3
6575,13073,2
7485,13073,3
7689,13074,0
48,13074,1
3498,13075,2
5493,13075,3
2330,13076,2
3427,13076,3
5821,13077,2
7690,13077,3
5731,13078,2
5737,13078,3
2721,13079,2
6936,13079,3
5821,13080,2
7690,13080,3
21,13081,2
6090,13081,3
7284,13082,2
765,13082,3
7691,13083,2
155,13083,3
2051,13084,2
4218,13084,3
692,13085,2
4278,13085,3
3046,13086,0
7692,13086,1
21,13087,2
2457,13087,3
6575,13088,2
7693,13088,3
2051,13089,2
7694,13089,3
5731,13090,2
6006,13090,3
7284,13091,2
952,13091,3
5821,13092,2
7695,13092,3
4519,13093,2
3562,13093,3
7658,13094,0
15,13094,1
7659,13094,1
1484,13094,1
1175,13094,1
7626,13095,0
7627,13095,1
21,13096,2
4584,13096,3
6747,13097,2
6972,13097,3
5731,13098,2
5737,13098,3
5821,13099,2
7428,13099,3
21,13100,2
1632,13100,3
5731,13101,2
6819,13101,3
6850,13102,2
5818,13102,3
5268,13103,2
5367,13103,3
7696,13104,2
3047,13104,3
7697,13105,0
1952,13105,1
7671,13106,2
7698,13106,3
7699,13107,0
377,13107,1
7671,13108,2
7700,13108,3
2051,13109,2
4218,13109,3
7671,13110,2
7701,13110,3
5731,13111,2
5737,13111,3
7671,13112,2
7702,13112,3
894,13113,0
122,13113,1
5821,13114,2
7703,13114,3
6850,13115,2
6363,13115,3
6747,13116,2
3838,13116,3
616,13117,2
551,13117,3
2051,13118,2
7189,13118,3
7704,13119,2
7705,13119,3
119,13120,2
1250,13120,3
5049,13121,2
5752,13121,3
7580,13122,0
7706,13122,1
7671,13123,2
7707,13123,3
7696,13124,2
7708,13124,3
5268,13125,2
6306,13125,3
6575,13126,2
7485,13126,3
7671,13127,2
7709,13127,3
5821,13128,2
1423,13128,3
119,13129,2
7710,13129,3
2941,13130,2
7711,13130,3
7712,13131,2
7713,13131,3
7671,13132,2
7714,13132,3
7715,13133,2
916,13133,3
1469,13134,2
7716,13134,3
1044,13135,2
7717,13135,3
119,13136,2
7718,13136,3
265,13137,2
7719,13137,3
2051,13138,2
7720,13138,3
6747,13139,2
7721,13139,3
5821,13140,2
7306,13140,3
2941,13141,2
7722,13141,3
3510,13142,2
7723,13142,3
265,13143,2
7719,13143,3
7671,13144,2
7724,13144,3
3498,13145,0
6987,13145,1
5493,13145,1
1228,13145,1
1768,13145,1
2045,13145,1
464,13145,1
1741,13145,1
1784,13145,1
6850,13146,2
7725,13146,3
612,13147,2
6987,13147,3
119,13148,2
1801,13148,3
6850,13149,2
7725,13149,3
7516,13150,2
7726,13150,3
1469,13151,2
3806,13151,3
5731,13152,2
6069,13152,3
5821,13153,2
7727,13153,3
805,13154,2
7728,13154,3
6575,13155,2
7485,13155,3
3510,13156,2
6905,13156,3
991,13157,2
7729,13157,3
119,13158,2
7730,13158,3
1225,13159,0
7731,13159,1
7732,13160,0
73,13160,1
2051,13161,2
2216,13161,3
1469,13162,2
7733,13162,3
5529,13163,2
337,13163,3
7734,13164,0
171,13164,1
616,13165,2
486,13165,3
4352,13166,2
5961,13166,3
119,13167,2
7735,13167,3
5731,13168,2
6454,13168,3
7284,13169,2
788,13169,3
805,13170,2
824,13170,3
7736,13171,0
73,13171,1
7737,13172,0
1390,13172,1
4352,13173,2
7738,13173,3
7696,13174,2
7739,13174,3
5821,13175,2
2457,13175,3
6781,13176,2
7740,13176,3
6850,13177,2
7741,13177,3
119,13178,2
7742,13178,3
5731,13179,2
6599,13179,3
7743,13180,2
7744,13180,3
1225,13181,2
7745,13181,3
7516,13182,2
7746,13182,3
5866,13183,0
7747,13183,1
5731,13184,2
6454,13184,3
5821,13185,2
7748,13185,3
7284,13186,2
7749,13186,3
490,13187,0
7750,13187,1
192,13188,2
193,13188,3
216,13189,2
2577,13189,3
183,13190,2
184,13190,3
218,13191,2
2577,13191,3
182,13192,2
176,13192,3
203,13193,2
2577,13193,3
217,13194,2
2577,13194,3
188,13195,2
189,13195,3
175,13196,2
176,13196,3
217,13197,2
2577,13197,3
190,13198,2
187,13198,3
191,13199,2
2577,13199,3
218,13200,2
2577,13200,3
219,13201,2
2577,13201,3
221,13202,2
2577,13202,3
194,13203,2
2577,13203,3
214,13204,2
2577,13204,3
213,13205,2
2577,13205,3
186,13206,2
187,13206,3
175,13207,2
178,13207,3
183,13208,2
184,13208,3
214,13209,2
2577,13209,3
194,13210,2
2577,13210,3
188,13211,2
189,13211,3
216,13212,2
2577,13212,3
805,13213,2
824,13213,3
219,13214,2
2577,13214,3
222,13215,2
2577,13215,3
190,13216,2
187,13216,3
180,13217,2
2577,13217,3
182,13218,2
176,13218,3
192,13219,2
193,13219,3
222,13220,2
2577,13220,3
191,13221,2
2577,13221,3
203,13222,2
2577,13222,3
175,13223,2
2577,13223,3
175,13224,2
2577,13224,3
213,13225,2
2577,13225,3
221,13226,2
2577,13226,3
180,13227,2
2577,13227,3
196,13228,2
184,13228,3
182,13229,2
2577,13229,3
186,13230,2
187,13230,3
215,13231,2
2577,13231,3
215,13232,2
2577,13232,3
182,13233,2
2577,13233,3
196,13234,2
184,13234,3
7743,13235,2
7751,13235,3
6850,13236,2
7752,13236,3
5821,13237,2
7748,13237,3
6850,13238,2
7752,13238,3
7284,13239,2
765,13239,3
1225,13240,2
7753,13240,3
6925,13241,2
7754,13241,3
6876,13242,2
6170,13242,3
5821,13243,2
6045,13243,3
6850,13244,2
7752,13244,3
7103,13245,2
6425,13245,3
2941,13246,2
7755,13246,3
5731,13247,2
6819,13247,3
7756,13248,0
730,13248,1
119,13249,2
1990,13249,3
1225,13250,2
2227,13250,3
7696,13251,2
542,13251,3
7284,13252,2
1033,13252,3
7757,13253,0
100,13253,1
7758,13253,1
557,13254,2
2180,13254,3
1001,13255,2
7759,13255,3
7760,13256,0
5537,13256,1
7761,13256,1
7762,13256,1
1807,13256,1
265,13257,2
791,13257,3
119,13258,2
7763,13258,3
612,13259,2
5493,13259,3
5821,13260,2
7764,13260,3
7765,13261,2
4036,13261,3
265,13262,2
791,13262,3
1469,13263,2
7766,13263,3
5731,13264,2
7767,13264,3
6876,13265,2
7768,13265,3
7284,13266,2
765,13266,3
7626,13267,2
7627,13267,3
119,13268,2
5449,13268,3
2940,13269,2
2457,13269,3
7769,13270,0
248,13270,1
2051,13271,2
2156,13271,3
5731,13272,2
7770,13272,3
6804,13273,2
7771,13273,3
1390,13274,0
7737,13274,1
119,13275,2
7772,13275,3
5731,13276,2
6819,13276,3
6804,13277,2
1811,13277,3
2051,13278,2
7397,13278,3
7284,13279,2
1033,13279,3
7773,13280,2
916,13280,3
2721,13281,2
968,13281,3
7774,13282,0
1390,13282,1
7775,13283,2
916,13283,3
6070,13284,0
3778,13284,1
7776,13285,0
7777,13285,1
5016,13285,1
4352,13286,2
7778,13286,3
7284,13287,2
3524,13287,3
7779,13288,0
73,13288,1
1001,13289,2
7780,13289,3
2051,13290,2
7781,13290,3
7782,13291,2
916,13291,3
5731,13292,2
6819,13292,3
616,13293,0
900,13293,1
5701,13294,2
7783,13294,3
7284,13295,2
899,13295,3
7737,13296,0
1390,13296,1
1225,13297,0
7483,13297,1
2440,13297,1
119,13298,2
7784,13298,3
7696,13299,2
145,13299,3
1001,13300,2
7785,13300,3
7516,13301,2
998,13301,3
3498,13302,2
763,13302,3
1044,13303,2
7786,13303,3
1095,13304,2
5896,13304,3
119,13305,2
1619,13305,3
7787,13306,0
73,13306,1
612,13307,2
5493,13307,3
3700,13308,2
2334,13308,3
119,13309,2
5459,13309,3
2721,13310,2
2639,13310,3
7788,13311,2
916,13311,3
3438,13312,0
7789,13312,1
7696,13313,2
7790,13313,3
1390,13314,0
7737,13314,1
616,13315,2
7791,13315,3
5821,13316,2
7764,13316,3
7103,13317,2
6467,13317,3
5402,13318,2
4588,13318,3
3700,13319,2
765,13319,3
7284,13320,2
7551,13320,3
7792,13321,0
855,13321,1
103,13322,2
641,13322,3
119,13323,0
5459,13323,1
7121,13324,0
7793,13324,1
7794,13324,1
7795,13324,1
337,13324,1
7796,13324,1
3821,13324,1
7797,13324,1
7798,13324,1
4337,13324,1
7799,13324,1
7800,13325,0
73,13325,1
1225,13326,2
7801,13326,3
7802,13327,0
73,13327,1
119,13328,2
7803,13328,3
5205,13329,2
7804,13329,3
19,13330,0
7805,13330,1
7671,13331,2
7806,13331,3
7626,13332,0
7627,13332,1
7807,13333,0
73,13333,1
7671,13334,2
7808,13334,3
388,13335,2
7809,13335,3
6804,13336,2
7810,13336,3
7696,13337,2
7811,13337,3
7284,13338,2
3113,13338,3
7743,13339,2
1181,13339,3
7812,13340,0
6747,13340,1
7813,13341,0
613,13341,1
919,13341,1
5866,13342,2
7814,13342,3
7737,13343,0
1390,13343,1
490,13344,2
7815,13344,3
7626,13345,2
7627,13345,3
7696,13346,2
7816,13346,3
3498,13347,0
1590,13347,1
1566,13347,1
3835,13347,1
7817,13348,0
1741,13348,1
100,13348,1
1390,13349,0
7774,13349,1
7284,13350,2
1105,13350,3
7818,13351,0
7819,13351,1
7820,13351,1
7813,13352,2
613,13352,3
1225,13353,0
7821,13353,1
7822,13354,2
7225,13354,3
119,13355,2
7823,13355,3
4876,13356,2
2896,13356,3
855,13357,2
7824,13357,3
7825,13358,0
73,13358,1
3498,13359,2
960,13359,3
1225,13360,2
7826,13360,3
7743,13361,2
7744,13361,3
7827,13362,0
248,13362,1
119,13363,2
1619,13363,3
7284,13364,2
3409,13364,3
119,13365,2
7828,13365,3
5701,13366,2
7829,13366,3
7830,13367,0
7483,13367,1
1225,13367,1
7831,13368,2
7832,13368,3
7813,13369,2
613,13369,3
3349,13370,2
7833,13370,3
616,13371,2
100,13371,3
2721,13372,2
6055,13372,3
7834,13373,0
4409,13373,1
3079,13374,2
2388,13374,3
5481,13375,0
34,13375,1
5821,13376,2
7835,13376,3
5821,13377,2
7835,13377,3
1225,13378,2
1596,13378,3
2959,13379,0
7836,13379,1
3700,13380,2
2334,13380,3
5503,13381,0
7837,13381,1
4294,13382,2
7838,13382,3
2940,13383,2
848,13383,3
5049,13384,2
2093,13384,3
1488,13385,2
7839,13385,3
4073,13386,2
7840,13386,3
7841,13387,2
5199,13387,3
119,13388,2
2128,13388,3
7842,13389,0
7843,13389,1
7844,13389,1
7845,13389,1
5821,13390,2
7835,13390,3
3700,13391,2
7846,13391,3
2959,13392,2
7847,13392,3
7848,13393,0
7849,13393,1
7850,13393,1
7851,13393,1
683,13393,1
4409,13394,2
7852,13394,3
5821,13395,2
7835,13395,3
2959,13396,2
7853,13396,3
4409,13397,2
2588,13397,3
3700,13398,2
2334,13398,3
7854,13399,0
1952,13399,1
119,13400,2
7855,13400,3
2721,13401,2
832,13401,3
7856,13402,2
7760,13402,3
5866,13403,2
7857,13403,3
1225,13404,0
7821,13404,1
1690,13404,1
7671,13405,2
7858,13405,3
7859,13406,2
7860,13406,3
557,13407,2
7861,13407,3
2721,13408,2
3465,13408,3
265,13409,2
7862,13409,3
2959,13410,2
7863,13410,3
4409,13411,2
2709,13411,3
7864,13412,0
100,13412,1
612,13413,2
5493,13413,3
2759,13414,2
3352,13414,3
7822,13415,2
7865,13415,3
351,13416,2
7866,13416,3
6329,13417,0
7867,13417,1
7696,13418,2
3631,13418,3
119,13419,2
7868,13419,3
7869,13420,0
377,13420,1
351,13421,2
7870,13421,3
7284,13422,2
1014,13422,3
2721,13423,2
7871,13423,3
7532,13424,2
4909,13424,3
119,13425,2
7872,13425,3
6575,13426,2
7873,13426,3
7822,13427,2
7874,13427,3
3510,13428,2
7875,13428,3
2721,13429,2
1723,13429,3
351,13430,2
7870,13430,3
7743,13431,2
6055,13431,3
7876,13432,0
377,13432,1
2721,13433,2
1201,13433,3
3498,13434,2
7877,13434,3
7671,13435,2
7878,13435,3
7822,13436,2
2233,13436,3
612,13437,2
5493,13437,3
1225,13438,0
7879,13438,1
1660,13438,1
1705,13438,1
3470,13439,2
7880,13439,3
7532,13440,2
365,13440,3
2721,13441,2
2900,13441,3
2959,13442,2
7881,13442,3
5821,13443,2
7835,13443,3
3470,13444,0
5105,13444,1
5821,13445,2
7835,13445,3
7284,13446,2
7424,13446,3
7671,13447,2
7882,13447,3
7822,13448,2
7883,13448,3
5821,13449,2
7835,13449,3
6225,13450,0
3676,13450,1
352,13450,1
7884,13450,1
2721,13451,2
2869,13451,3
5701,13452,2
7171,13452,3
7626,13453,2
7627,13453,3
7671,13454,2
7885,13454,3
7822,13455,2
7886,13455,3
7743,13456,2
1844,13456,3
6804,13457,2
7887,13457,3
74,13458,2
982,13458,3
2721,13459,2
976,13459,3
4409,13460,2
6432,13460,3
7671,13461,2
7888,13461,3
5821,13462,2
7835,13462,3
7284,13463,2
2334,13463,3
103,13464,2
7889,13464,3
7658,13465,0
15,13465,1
7659,13465,1
1484,13465,1
1175,13465,1
5731,13466,2
6454,13466,3
1225,13467,0
7506,13467,1
5821,13468,2
7890,13468,3
5731,13469,2
6454,13469,3
7626,13470,2
7891,13470,3
119,13471,2
7676,13471,3
7822,13472,2
7892,13472,3
7284,13473,2
765,13473,3
7893,13474,0
377,13474,1
7894,13474,1
7284,13475,2
765,13475,3
7822,13476,2
2619,13476,3
7895,13477,2
60,13477,3
7896,13478,2
7897,13478,3
1390,13479,0
7898,13479,1
2721,13480,2
4113,13480,3
5731,13481,2
6819,13481,3
2051,13482,2
7899,13482,3
5529,13483,0
3959,13483,1
7900,13484,0
3778,13484,1
1225,13485,0
765,13485,1
899,13485,1
7901,13486,0
3700,13486,1
7532,13487,2
1149,13487,3
5866,13488,0
7281,13488,1
7822,13489,2
7902,13489,3
2051,13490,2
7903,13490,3
7658,13491,0
15,13491,1
7659,13491,1
1484,13491,1
1175,13491,1
2721,13492,2
2419,13492,3
7904,13493,0
7821,13493,1
1690,13493,1
1225,13493,1
1044,13494,2
7213,13494,3
7905,13495,0
1952,13495,1
7697,13495,1
7774,13496,0
1390,13496,1
2721,13497,2
2398,13497,3
7906,13498,0
1657,13498,1
7173,13499,2
7907,13499,3
5731,13500,2
6454,13500,3
2721,13501,2
2592,13501,3
6804,13502,2
7908,13502,3
5529,13503,0
7909,13503,1
7822,13504,2
7910,13504,3
930,13505,2
7911,13505,3
2721,13506,2
4861,13506,3
5701,13507,2
3487,13507,3
325,13508,0
2877,13508,1
3349,13509,2
2546,13509,3
2051,13510,2
7912,13510,3
5731,13511,2
6454,13511,3
2721,13512,2
2779,13512,3
7099,13513,2
7913,13513,3
5866,13514,2
7914,13514,3
6781,13515,2
1522,13515,3
7532,13516,2
7915,13516,3
7671,13517,2
7916,13517,3
7822,13518,2
7917,13518,3
1225,13519,0
7918,13519,1
7919,13519,1
1809,13519,1
1596,13519,1
7920,13519,1
7921,13519,1
2696,13519,1
7922,13519,1
7923,13519,1
5529,13520,2
5941,13520,3
2414,13521,2
7924,13521,3
7626,13522,2
7627,13522,3
7516,13523,2
7925,13523,3
7867,13524,0
6329,13524,1
103,13525,2
7926,13525,3
7671,13526,2
7927,13526,3
1225,13527,2
1606,13527,3
7822,13528,2
7928,13528,3
7929,13529,0
248,13529,1
7930,13530,0
1213,13530,1
248,13530,1
103,13531,2
2929,13531,3
2721,13532,2
3006,13532,3
7532,13533,0
7931,13533,1
1225,13534,2
1925,13534,3
3349,13535,2
2546,13535,3
4745,13536,2
7932,13536,3
7933,13537,0
3470,13537,1
6781,13538,2
3927,13538,3
7671,13539,2
7934,13539,3
2721,13540,2
2869,13540,3
5731,13541,2
6454,13541,3
7935,13542,0
100,13542,1
7822,13543,2
7695,13543,3
265,13544,2
7936,13544,3
7937,13545,2
916,13545,3
1052,13546,2
4002,13546,3
7938,13547,0
3881,13547,1
7933,13548,0
3470,13548,1
7671,13549,0
7934,13549,1
975,13550,2
7939,13550,3
7940,13551,0
34,13551,1
7103,13552,2
7903,13552,3
7671,13553,2
7941,13553,3
2759,13554,2
3352,13554,3
1225,13555,2
7942,13555,3
3349,13556,2
2546,13556,3
7671,13557,2
7882,13557,3
5866,13558,2
1244,13558,3
1390,13559,0
7774,13559,1
1225,13560,2
7081,13560,3
7671,13561,2
7943,13561,3
692,13562,2
2432,13562,3
7822,13563,2
7928,13563,3
119,13564,2
7944,13564,3
2414,13565,2
7006,13565,3
7945,13566,0
122,13566,1
123,13566,1
7946,13567,0
1431,13567,1
703,13568,2
704,13568,3
7822,13569,2
7892,13569,3
105,13570,2
7947,13570,3
692,13571,2
6792,13571,3
7948,13572,0
73,13572,1
7671,13573,2
4677,13573,3
74,13574,2
7949,13574,3
119,13575,2
7950,13575,3
1488,13576,2
7951,13576,3
74,13577,2
1188,13577,3
3349,13578,2
2546,13578,3
975,13579,2
7017,13579,3
7837,13580,0
5503,13580,1
7952,13581,2
3415,13581,3
7626,13582,2
7953,13582,3
7954,13583,2
7955,13583,3
7956,13584,0
4130,13584,1
125,13585,2
7957,13585,3
2721,13586,2
7958,13586,3
7671,13587,2
6500,13587,3
703,13588,2
7959,13588,3
2759,13589,2
7604,13589,3
557,13590,2
2333,13590,3
7954,13591,2
7960,13591,3
7954,13592,2
7961,13592,3
7099,13593,0
7913,13593,1
7962,13593,1
7963,13593,1
7964,13594,0
2430,13594,1
2253,13594,1
3620,13594,1
692,13594,1
2432,13594,1
2431,13594,1
351,13594,1
7965,13594,1
7966,13595,0
7967,13595,1
7968,13596,0
377,13596,1
351,13597,2
6584,13597,3
975,13598,2
7017,13598,3
2721,13599,2
7969,13599,3
7635,13600,0
7970,13600,1
7971,13600,1
2959,13601,2
7972,13601,3
7954,13602,2
6634,13602,3
7671,13603,2
7973,13603,3
1225,13604,2
7974,13604,3
7954,13605,2
6340,13605,3
975,13606,2
7939,13606,3
7975,13607,0
377,13607,1
2414,13608,2
7976,13608,3
74,13609,2
848,13609,3
616,13610,2
7977,13610,3
7978,13611,0
7979,13611,1
1657,13611,1
15,13612,0
7658,13612,1
7659,13612,1
1484,13612,1
1175,13612,1
2721,13613,2
7980,13613,3
7954,13614,2
288,13614,3
7981,13615,2
60,13615,3
388,13616,2
7982,13616,3
103,13617,2
5104,13617,3
2759,13618,0
7983,13618,1
975,13619,2
7017,13619,3
4745,13620,2
7984,13620,3
7985,13621,0
73,13621,1
7671,13622,0
7986,13622,1
7973,13622,1
182,13623,2
176,13623,3
196,13624,2
184,13624,3
217,13625,2
2577,13625,3
188,13626,2
189,13626,3
692,13627,2
4838,13627,3
194,13628,2
2577,13628,3
1044,13629,2
7987,13629,3
216,13630,2
2577,13630,3
214,13631,2
2577,13631,3
183,13632,2
184,13632,3
175,13633,2
176,13633,3
203,13634,2
2577,13634,3
191,13635,2
2577,13635,3
222,13636,2
2577,13636,3
3726,13637,0
5462,13637,1
196,13638,2
184,13638,3
188,13639,2
189,13639,3
213,13640,2
2577,13640,3
221,13641,2
2577,13641,3
214,13642,2
2577,13642,3
213,13643,2
2577,13643,3
203,13644,2
2577,13644,3
7988,13645,2
916,13645,3
192,13646,2
1256,13646,3
180,13647,2
2577,13647,3
217,13648,2
2577,13648,3
216,13649,2
2577,13649,3
7954,13650,2
6587,13650,3
180,13651,2
2577,13651,3
191,13652,2
2577,13652,3
218,13653,2
2577,13653,3
7975,13654,0
377,13654,1
221,13655,2
2577,13655,3
222,13656,2
2577,13656,3
215,13657,2
2577,13657,3
183,13658,2
184,13658,3
175,13659,2
178,13659,3
175,13660,2
2577,13660,3
219,13661,2
2577,13661,3
218,13662,2
2577,13662,3
192,13663,2
193,13663,3
194,13664,2
2577,13664,3
182,13665,2
176,13665,3
186,13666,2
187,13666,3
215,13667,2
2577,13667,3
175,13668,2
2577,13668,3
219,13669,2
2577,13669,3
5579,13670,2
4414,13670,3
182,13671,2
2577,13671,3
182,13672,2
2577,13672,3
7989,13673,0
7990,13673,1
1093,13673,1
683,13673,1
7991,13674,2
2113,13674,3
186,13675,2
187,13675,3
7992,13676,2
4640,13676,3
190,13677,2
187,13677,3
190,13678,2
187,13678,3
7822,13679,2
6821,13679,3
2721,13680,2
5063,13680,3
119,13681,2
1764,13681,3
7993,13682,0
48,13682,1
1097,13683,0
825,13683,1
7954,13684,2
6255,13684,3
369,13685,0
7994,13685,1
7995,13685,1
692,13686,2
790,13686,3
2721,13687,2
832,13687,3
119,13688,2
3035,13688,3
2414,13689,2
7996,13689,3
7658,13690,0
15,13690,1
7659,13690,1
1484,13690,1
1175,13690,1
6804,13691,2
7997,13691,3
7998,13692,2
7999,13692,3
119,13693,2
8000,13693,3
7774,13694,0
1390,13694,1
8001,13695,0
8002,13695,1
7954,13696,2
6613,13696,3
612,13697,2
6987,13697,3
1225,13698,2
6623,13698,3
7998,13699,2
8003,13699,3
103,13700,2
1484,13700,3
5178,13701,2
2296,13701,3
119,13702,2
8004,13702,3
2721,13703,2
982,13703,3
612,13704,2
6987,13704,3
7923,13705,0
7918,13705,1
7919,13705,1
1809,13705,1
1596,13705,1
7920,13705,1
7921,13705,1
1225,13705,1
2696,13705,1
7922,13705,1
5866,13706,0
3885,13706,1
6375,13707,2
8005,13707,3
3349,13708,2
2546,13708,3
119,13709,2
8006,13709,3
3470,13710,2
5540,13710,3
7658,13711,0
15,13711,1
7659,13711,1
1484,13711,1
1175,13711,1
3778,13712,2
8007,13712,3
7822,13713,2
3826,13713,3
2414,13714,2
4595,13714,3
15,13715,0
7658,13715,1
7659,13715,1
1484,13715,1
1175,13715,1
8008,13716,2
916,13716,3
7671,13717,2
2669,13717,3
103,13718,2
146,13718,3
119,13719,2
2122,13719,3
5866,13720,2
520,13720,3
5529,13721,0
337,13721,1
7696,13722,2
145,13722,3
1390,13723,0
8009,13723,1
1840,13723,1
4769,13723,1
2710,13724,2
8010,13724,3
8011,13725,2
2618,13725,3
8012,13726,0
1657,13726,1
8013,13726,1
8014,13726,1
8015,13726,1
8016,13727,0
855,13727,1
8017,13728,2
916,13728,3
119,13729,2
50,13729,3
5049,13730,2
8018,13730,3
3778,13731,0
5982,13731,1
7626,13732,2
8019,13732,3
7995,13733,0
7994,13733,1
369,13733,1
1225,13734,0
6841,13734,1
7991,13735,2
8020,13735,3
15,13736,0
7658,13736,1
7659,13736,1
1484,13736,1
1175,13736,1
119,13737,2
8021,13737,3
703,13738,2
8022,13738,3
3778,13739,0
7658,13740,0
15,13740,1
7659,13740,1
1484,13740,1
1175,13740,1
3778,13741,0
3777,13741,1
7103,13742,2
8023,13742,3
119,13743,2
8024,13743,3
7671,13744,2
7677,13744,3
7173,13745,2
8025,13745,3
1559,13746,2
8026,13746,3
8027,13747,0
8028,13747,1
8029,13747,1
7998,13748,2
2702,13748,3
7712,13749,2
8030,13749,3
7822,13750,2
8031,13750,3
119,13751,2
4878,13751,3
7954,13752,2
1059,13752,3
4923,13753,2
8032,13753,3
6747,13754,0
7812,13754,1
5731,13755,2
6454,13755,3
7103,13756,2
806,13756,3
7671,13757,2
8033,13757,3
7954,13758,2
8034,13758,3
8035,13759,2
916,13759,3
8036,13760,0
122,13760,1
3498,13761,0
237,13761,1
8037,13762,0
248,13762,1
3510,13763,2
6142,13763,3
1225,13764,0
1660,13764,1
4237,13764,1
4783,13764,1
15,13765,2
8038,13765,3
7954,13766,2
6400,13766,3
8039,13767,0
3277,13767,1
6804,13768,2
8040,13768,3
7696,13769,2
8041,13769,3
1390,13770,0
7774,13770,1
1559,13771,2
2450,13771,3
7822,13772,2
8042,13772,3
5731,13773,2
7605,13773,3
3778,13774,0
7144,13774,1
4103,13775,0
4793,13775,1
4794,13775,1
4795,13775,1
557,13776,2
8043,13776,3
1390,13777,2
7746,13777,3
1748,13778,2
8044,13778,3
7954,13779,2
6829,13779,3
